COMID,Lat,Lon,Elev_m
200304,-12.405907554999942,135.40008227900012,0.0
200305,-12.406725835999964,135.35819996200007,0.0
200306,-12.400829151999972,135.4652001490001,0.0
200307,-12.380650385999957,143.12839250100012,0.0
200308,-12.363526540999942,135.70179445700012,0.0
200309,-12.364692257999934,132.82034901100008,0.0
200310,-12.352668537999932,131.980843509,0.0
200311,-12.410689011999978,132.7327677070001,0.0
200312,-12.37465212899997,136.386144886,0.0
200313,-12.410315971999978,142.16613503700012,0.0
200314,-12.358555444999979,142.4460756190001,0.0
200315,-12.41911452499994,135.66261119000012,0.0
200316,-12.420833323999943,136.38124999100012,0.0
200317,-12.35967746199998,132.12078110400012,0.0
200318,-12.366625943999964,131.29943165200007,0.0
200319,-12.354658753999956,131.70260645500002,0.0
200320,-12.342503874999977,134.81693878900012,0.0
200321,-12.382666987999926,135.01312912800006,0.0
200322,-12.418315509999957,135.38942236900004,0.0
200323,-12.428210700999955,131.30052753200005,0.0
200324,-12.428827196999976,136.3781784360001,0.0
